Transaction_ID,SKU,Date,Type,Quantity
T000086,PROD-365,2026-08-27,Out,2
T000087,PROD-365,2026-08-27,Out,2
T001110,PROD-627,2026-08-27,Out,2
T001665,PROD-1361,2026-08-27,Out,1
T000644,PROD-1014,2026-08-27,Out,2
T000835,PROD-957,2026-08-27,Out,2
T000652,PROD-1014,2026-08-27,Out,1
T000637,PROD-1014,2026-08-27,Out,1
T000639,PROD-1014,2026-08-27,Out,2
T000840,PROD-957,2026-08-28,Out,1
T000642,PROD-1014,2026-08-28,Out,3
T001801,PROD-1359,2026-08-28,Out,1
T000641,PROD-1014,2026-08-28,Out,4
T000089,PROD-365,2026-08-28,Out,1
T001111,PROD-627,2026-08-28,Out,1
T001431,PROD-1349,2026-08-28,Out,2
T000265,PROD-403,2026-08-28,Out,1
T001669,PROD-1361,2026-08-28,Out,1
T000697,PROD-1004,2026-08-28,Out,1
T000636,PROD-1014,2026-08-28,Out,3
T001277,PROD-1362,2026-08-28,Out,1
T000634,PROD-1014,2026-08-28,Out,2
T000755,PROD-1073,2026-08-28,Out,3
T001381,PROD-1363,2026-08-28,Out,2
T000369,PROD-502,2026-08-28,Out,1
T001118,PROD-627,2026-08-28,Out,1
IN-ORD00002,PROD-627,2026-08-29,In,9
IN-ORD00001,PROD-191,2026-09-04,In,8
